lead_time,avg_price_per_room,no_of_special_requests,arrival_date,arrival_month,market_segment_type,no_of_week_nights,no_of_weekend_nights,no_of_adults,arrival_year,booking_status
0,98.0,1,8,8,4,1,0,2,2017,1
38,80.2,1,20,6,3,3,1,2,2018,1
5,65.0,2,18,7,2,1,1,1,2018,1
119,81.0,1,10,2,4,3,0,2,2018,0
73,113.7,1,24,10,4,2,1,2,2018,0
62,76.0,1,3,4,3,3,2,2,2018,1
55,118.33,1,6,4,4,3,0,2,2018,0
50,181.8,0,30,8,4,3,0,2,2018,1
102,109.0,0,16,10,3,2,0,2,2017,1
69,105.3,0,27,4,4,2,0,2,2018,0
256,76.67,0,14,9,3,2,1,2,2017,1
63,159.3,0,8,6,4,3,0,3,2018,0
102,109.0,0,16,10,3,2,0,2,2017,1
33,85.5,1,14,9,4,1,1,1,2017,1
22,48.5,1,15,11,4,5,0,1,2018,1
3,157.27,1,15,10,4,1,0,3,2018,1
245,110.0,0,6,7,3,4,2,1,2018,0
28,89.0,0,17,4,4,0,2,2,2018,0
208,88.77,2,23,10,4,2,2,2,2018,1
1,128.0,1,31,5,4,2,0,2,2018,1
119,102.6,0,24,12,4,1,1,2,2018,0
104,91.6,2,25,12,4,1,2,0,2018,1
74,109.0,2,18,9,3,2,0,2,2017,1
8,54.4,0,16,12,4,2,0,1,2018,1
69,119.8,2,31,12,4,2,0,2,2017,1
56,125.1,1,6,8,4,1,1,2,2018,1
12,72.0,0,4,10,3,0,1,2,2017,1
51,64.45,1,27,10,4,1,0,1,2018,1
132,106.2,0,1,11,4,5,0,2,2018,0
42,106.2,0,5,3,3,1,2,3,2018,0
25,155.67,4,16,9,4,2,1,2,2018,1
5,136.0,1,21,4,4,3,0,2,2018,1
49,98.87,2,8,6,4,3,0,2,2018,1
64,140.0,0,17,5,2,2,0,2,2018,0
256,76.67,0,14,9,3,2,1,2,2017,1
147,90.95,0,11,4,4,5,1,2,2018,0
19,155.0,2,16,9,4,1,0,2,2017,1
11,186.0,2,2,5,4,1,1,3,2018,1
1,75.0,0,28,8,3,1,2,2,2018,1
12,58.0,0,16,12,3,2,0,2,2017,1
15,81.0,0,19,2,2,1,0,1,2018,1
184,101.05,0,4,10,4,3,0,2,2018,0
5,149.0,2,26,8,4,2,0,2,2018,1
141,105.3,2,17,7,4,1,2,2,2018,1
275,90.0,0,5,10,3,4,1,2,2018,0
8,89.0,0,19,12,3,2,2,2,2017,1
49,87.3,0,7,3,4,2,1,2,2018,0
230,83.78,2,12,5,4,3,1,2,2018,1
90,76.5,1,23,8,4,3,2,2,2017,1
59,85.0,0,29,10,3,2,0,2,2017,1
34,72.76,1,7,10,4,3,0,2,2017,1
0,105.5,0,2,9,4,2,0,2,2017,1
211,100.0,0,20,5,3,2,0,2,2018,0
168,85.0,0,22,4,3,2,1,2,2018,0
13,96.0,0,3,2,2,4,0,2,2018,1
140,109.2,2,4,6,4,1,2,2,2018,1
19,74.8,2,24,11,4,3,1,2,2018,1
247,115.0,1,6,6,3,1,1,2,2018,0
55,104.0,0,6,4,3,1,0,2,2018,1
114,191.0,0,17,7,4,5,4,3,2018,0
119,76.5,1,20,7,4,0,1,2,2017,0
6,111.67,3,16,10,4,1,2,2,2018,1
212,78.0,1,20,5,3,3,2,2,2018,1
292,115.0,0,21,7,3,2,0,2,2018,0
6,166.0,1,11,7,4,1,1,1,2018,1
3,142.33,0,14,6,4,3,0,1,2018,1
19,90.0,0,6,10,3,3,0,2,2017,1
69,139.57,1,16,10,4,3,2,3,2018,1
32,85.0,0,20,11,3,2,0,2,2017,1
278,89.25,0,28,11,4,3,1,2,2018,0
0,0.0,1,21,9,1,4,1,2,2018,1
7,48.4,0,18,1,3,4,1,2,2018,1
39,67.5,0,13,2,4,1,0,2,2018,1
55,104.0,0,6,4,3,1,0,2,2018,1
2,195.0,1,22,9,4,1,0,2,2018,1
55,109.35,0,30,5,4,2,1,1,2018,0
15,117.0,1,31,10,4,1,2,2,2017,1
29,85.0,0,2,12,2,2,0,2,2018,1
290,72.0,0,17,6,3,2,1,2,2018,0
218,63.75,2,9,12,4,3,2,2,2018,0
164,167.45,0,21,8,4,2,2,2,2018,0
45,99.0,0,30,8,4,2,0,2,2018,0
180,100.0,1,2,5,3,1,1,2,2018,1
158,114.3,2,8,7,4,2,0,2,2018,0
279,110.0,0,12,10,3,3,0,2,2018,0
6,137.0,1,31,12,4,2,0,2,2017,1
60,88.4,2,8,12,4,3,1,2,2018,1
128,114.3,0,8,8,4,2,1,2,2018,0
63,73.8,1,3,11,4,3,0,1,2018,1
377,90.0,0,14,10,3,2,0,1,2018,1
256,90.0,0,15,6,3,2,0,1,2018,1
11,95.0,2,11,9,4,1,0,1,2017,1
186,106.25,1,26,8,4,2,2,2,2018,0
6,162.33,0,18,9,4,1,2,2,2018,0
66,179.1,2,7,11,4,3,1,2,2018,1
285,81.81,0,16,10,4,3,2,2,2018,0
8,101.0,2,14,6,4,1,0,2,2018,1
19,165.0,1,10,11,4,2,0,2,2018,1
346,115.0,1,13,9,3,2,0,2,2018,0
32,88.0,1,16,12,4,2,0,2,2018,1
5,0.0,0,24,8,1,1,0,1,2018,1
7,112.2,0,5,10,3,1,1,2,2017,1
41,107.41,1,5,10,4,2,0,1,2018,1
40,207.9,1,12,8,4,2,0,2,2018,0
4,111.2,1,22,9,3,3,0,1,2017,1
12,100.0,0,12,10,2,3,1,2,2017,1
21,117.0,0,13,4,4,2,0,2,2018,0
6,132.0,0,2,7,4,1,1,2,2018,0
8,58.41,0,3,12,4,3,1,2,2017,1
179,113.4,0,30,9,4,2,2,2,2018,0
56,185.0,0,25,9,3,2,2,2,2017,1
12,104.0,0,4,12,4,0,2,2,2018,1
107,87.5,1,13,11,4,2,2,2,2018,1
12,140.0,0,30,3,4,4,1,2,2018,0
0,89.75,0,16,11,3,1,0,1,2018,1
256,90.0,0,15,6,3,2,0,1,2018,1
157,135.9,0,30,9,4,2,1,2,2018,0
5,157.0,2,21,4,4,3,0,3,2018,1
6,67.0,0,8,12,2,1,0,1,2018,1
3,110.0,0,9,5,0,10,5,1,2018,0
1,12.0,1,10,10,3,1,1,2,2017,1
4,81.0,0,19,2,2,1,0,1,2018,1
263,110.0,0,21,10,3,2,0,2,2018,0
62,140.63,1,6,11,4,2,2,1,2018,1
91,40.0,0,30,9,3,2,1,2,2018,1
57,148.95,0,28,4,4,2,0,3,2018,1
42,72.0,0,22,11,3,3,0,2,2018,1
93,115.0,0,15,10,3,1,2,1,2018,0
148,67.0,0,30,12,3,4,1,2,2017,1
93,134.1,0,3,8,4,4,1,2,2018,0
10,110.0,0,29,5,2,5,3,1,2018,1
16,166.0,1,30,7,4,1,1,2,2018,1
48,139.5,1,11,10,4,3,0,2,2018,1
205,125.0,0,29,5,3,1,2,3,2018,0
5,105.0,1,2,11,4,2,1,2,2017,1
93,85.5,1,15,8,4,3,2,2,2017,0
105,110.97,0,28,10,2,2,1,2,2018,1
21,129.0,0,4,3,4,1,0,2,2018,0
98,94.5,0,12,7,4,1,0,2,2018,0
235,73.95,1,29,11,4,4,0,2,2018,0
43,75.0,0,8,11,3,3,0,2,2018,1
186,72.25,0,16,8,3,3,0,2,2018,1
258,110.0,0,16,10,3,0,1,2,2018,0
1,88.0,1,21,7,2,1,0,1,2018,1
120,105.3,1,1,5,4,0,2,2,2018,0
21,102.0,1,11,2,4,2,0,2,2018,1
13,65.0,0,15,11,2,0,1,1,2017,1
207,161.67,0,30,12,3,2,1,2,2018,1
4,95.2,1,25,12,4,2,2,2,2018,1
52,149.4,1,31,7,4,0,2,2,2018,1
222,86.63,0,11,8,4,1,0,2,2018,0
79,75.0,0,13,11,3,2,0,2,2017,1
134,119.85,1,9,6,4,5,2,2,2018,0
71,69.0,1,17,3,4,2,0,2,2018,1
77,108.65,2,23,8,4,5,0,1,2018,1
69,125.1,0,10,9,4,1,0,2,2018,1
166,110.0,0,1,11,3,3,0,1,2018,0
279,110.0,0,12,10,3,3,0,2,2018,0
35,77.25,0,26,12,4,1,0,2,2017,1
250,95.0,0,26,9,3,3,1,2,2018,0
0,88.0,0,7,1,4,1,0,1,2018,1
1,60.0,0,28,2,3,1,2,1,2018,0
33,108.9,0,25,5,4,1,0,2,2018,1
92,135.15,2,15,5,4,2,2,2,2018,1
115,90.95,1,2,5,3,3,1,2,2018,1
155,86.4,0,28,8,4,0,2,2,2018,0
112,76.5,1,17,8,4,2,1,2,2017,1
96,168.3,2,19,6,4,0,1,3,2018,1
0,67.0,1,19,12,2,3,1,1,2018,1
27,120.0,0,9,6,3,1,0,2,2018,1
67,109.1,0,1,4,4,1,0,2,2018,1
35,76.5,1,26,10,3,1,1,2,2017,1
54,86.58,0,1,3,4,4,0,2,2018,1
62,76.5,1,2,7,4,3,2,2,2017,0
165,138.9,0,30,8,4,3,0,3,2018,0
13,96.0,0,26,4,3,3,0,2,2018,1
77,90.95,1,11,4,4,3,1,2,2018,1
4,59.0,0,25,1,2,0,1,1,2018,1
13,93.75,2,31,10,4,3,1,1,2018,1
16,84.0,0,16,11,4,1,0,2,2018,1
266,104.55,0,26,12,4,3,1,3,2018,1
159,119.85,1,26,5,4,3,0,2,2018,0
20,63.2,0,10,2,4,4,0,2,2018,0
163,110.0,0,8,9,3,3,0,2,2018,0
252,106.3,0,15,10,4,1,2,2,2018,0
11,130.33,0,6,4,4,4,2,2,2018,1
83,112.2,0,30,9,3,1,0,2,2017,1
53,118.8,2,4,10,4,3,0,2,2018,1
38,67.6,1,5,3,4,1,0,1,2018,1
158,114.3,0,13,8,4,1,1,2,2018,0
0,79.0,1,12,11,4,1,0,1,2017,1
58,207.9,1,6,8,4,1,1,2,2018,1
249,53.45,1,29,12,4,3,2,1,2018,1
86,58.0,0,10,3,3,3,0,2,2018,1
76,126.9,0,17,5,4,3,0,1,2018,1
256,76.67,0,14,9,3,2,1,2,2017,1
15,65.2,1,4,2,4,5,2,1,2018,1
58,75.0,0,23,11,3,3,0,2,2018,1
233,86.62,0,11,8,4,2,0,2,2018,0
59,105.0,1,4,4,3,3,1,3,2018,1
2,197.0,0,20,5,4,1,0,3,2018,1
36,112.0,0,13,10,3,3,0,2,2017,1
58,102.15,1,31,10,4,1,1,2,2018,1
47,119.17,0,25,4,4,4,1,2,2018,0
26,177.0,2,16,6,4,3,0,3,2018,1
1,115.89,1,17,8,4,1,0,2,2018,1
141,118.06,0,3,7,3,2,2,2,2018,0
5,0.0,0,21,10,4,1,0,1,2017,1
48,168.3,3,15,8,4,4,1,3,2018,1
108,76.5,1,19,7,4,7,4,2,2017,0
50,89.1,0,21,6,4,3,0,2,2018,0
12,119.0,2,1,8,4,2,1,2,2018,1
115,123.75,2,3,8,4,4,0,2,2018,1
36,67.5,0,13,2,4,1,0,2,2018,0
208,104.62,0,21,7,4,2,0,2,2018,0
3,88.0,2,15,12,4,1,0,1,2018,1
45,72.0,0,15,12,3,3,2,2,2018,1
38,125.1,1,26,7,4,2,0,2,2018,0
5,141.0,2,1,4,4,3,2,2,2018,1
156,137.7,0,23,8,4,2,0,3,2018,0
12,68.0,0,2,11,3,5,1,2,2017,1
133,121.5,1,9,6,4,3,0,1,2018,1
49,102.3,0,3,4,4,1,2,2,2018,1
157,68.0,0,8,12,3,3,0,2,2018,1
29,105.0,1,15,9,4,1,0,2,2017,1
12,66.0,1,24,1,2,1,2,1,2018,1
13,149.0,0,26,8,4,3,2,2,2018,0
9,109.33,1,28,12,4,3,0,2,2018,1
25,69.0,0,4,12,4,2,1,2,2017,1
99,81.0,0,19,2,2,1,0,1,2018,1
30,88.4,0,4,3,4,2,0,2,2018,1
6,106.33,1,27,11,4,1,2,2,2018,1
26,128.33,1,29,3,4,3,0,1,2018,1
377,115.0,1,14,10,3,2,0,2,2018,0
12,111.35,3,30,5,4,1,1,2,2018,1
73,67.83,0,24,11,3,3,0,1,2017,1
54,90.1,1,11,11,4,2,2,2,2018,1
11,127.0,1,14,2,4,0,1,3,2018,1
3,138.5,0,11,7,3,1,2,3,2017,1
44,121.61,0,30,4,4,2,2,2,2018,1
98,105.0,0,16,5,3,2,1,2,2018,1
24,108.0,1,12,9,4,0,1,1,2018,1
112,120.0,0,2,6,3,3,0,2,2018,0
161,121.5,0,25,7,4,1,1,2,2018,0
267,115.2,0,1,10,4,1,1,2,2018,0
15,81.0,0,19,2,2,1,0,1,2018,1
17,97.0,0,11,3,4,1,0,2,2018,0
142,96.3,1,4,7,4,0,1,2,2018,1
9,157.0,0,8,6,4,2,0,3,2018,1
97,102.0,0,17,9,4,3,0,2,2017,0
146,130.0,2,29,6,4,2,0,2,2018,1
112,120.0,1,2,6,3,3,0,2,2018,1
54,62.67,0,31,12,3,3,0,1,2017,1
161,72.07,0,9,5,4,3,1,2,2018,0
31,75.0,0,26,10,3,2,1,2,2017,1
218,110.22,2,26,12,4,5,1,3,2018,0
170,95.13,2,24,7,4,5,2,3,2018,1
8,81.0,0,19,2,2,1,0,1,2018,1
171,95.2,1,20,7,4,4,0,2,2018,1
132,72.25,0,1,7,3,2,1,2,2018,1
29,145.0,1,8,5,4,1,2,2,2018,1
1,95.0,0,7,6,2,1,0,1,2018,1
116,124.3,2,24,12,4,3,2,2,2018,1
2,89.0,2,10,8,4,1,1,2,2017,1
10,149.0,0,2,10,4,1,2,1,2018,1
21,104.0,2,25,11,4,2,1,2,2018,1
116,184.24,1,26,6,4,2,2,2,2018,0
27,153.0,2,24,4,4,0,2,3,2018,1
114,85.0,1,26,2,3,4,2,2,2018,1
47,105.5,2,5,11,4,2,0,2,2017,1
210,72.25,0,15,8,3,5,2,2,2018,1
258,106.2,1,29,9,4,1,0,2,2018,0
279,110.0,0,12,10,3,3,0,2,2018,0
187,86.5,1,7,7,4,2,0,0,2018,0
102,109.0,0,16,10,3,2,0,2,2017,1
5,0.0,0,21,10,4,1,0,1,2017,1
3,85.03,2,12,2,4,2,1,2,2018,1
4,65.0,1,19,9,2,2,1,1,2018,1
48,139.5,1,9,10,4,0,2,2,2018,0
55,93.5,1,19,3,4,2,2,2,2018,1
51,108.0,3,9,10,4,0,2,2,2018,1
23,55.0,0,4,12,3,2,2,2,2017,1
60,152.1,2,9,7,4,1,0,3,2018,1
78,100.0,0,25,3,4,2,1,2,2018,0
33,121.5,0,26,3,4,1,1,1,2018,0
9,147.3,1,6,8,3,1,0,2,2018,1
73,85.0,2,16,4,4,2,2,2,2018,1
308,78.3,2,23,11,4,3,0,2,2018,0
38,61.07,1,26,2,4,2,1,2,2018,1
47,101.7,1,21,6,4,3,0,1,2018,1
71,120.0,0,14,6,3,3,0,1,2018,1
11,90.0,0,14,6,2,3,0,1,2018,1
25,108.0,2,12,9,4,0,1,1,2018,1
91,80.0,0,30,9,3,2,1,2,2018,1
95,79.56,0,15,7,3,2,2,2,2018,1
212,78.0,0,20,5,3,3,2,2,2018,1
16,111.75,2,1,10,4,3,1,2,2017,1
57,112.2,0,21,4,4,3,2,2,2018,0
28,94.35,0,13,6,4,1,1,2,2018,0
116,190.8,0,15,10,4,4,2,2,2018,0
21,108.2,0,14,3,3,3,1,2,2018,1
98,78.35,1,14,8,4,2,2,2,2018,1
35,129.87,0,27,6,4,2,1,3,2018,0
3,0.0,0,27,6,1,0,1,1,2018,1
349,80.0,0,4,10,3,5,1,1,2018,0
71,120.0,0,14,6,3,3,0,1,2018,1
190,175.1,1,30,9,4,2,2,2,2018,0
0,93.5,2,23,7,4,1,0,1,2018,1
55,92.0,0,6,4,3,1,0,1,2018,1
105,119.85,0,22,5,4,2,2,2,2018,0
15,70.0,0,27,12,3,5,1,2,2018,1
30,96.3,1,12,10,4,3,1,2,2017,1
116,88.4,1,23,12,4,4,2,2,2018,1
36,112.0,0,13,10,3,3,0,2,2017,1
36,135.9,0,11,7,4,1,1,1,2018,1
26,99.2,0,30,3,2,2,0,1,2018,1
3,153.0,0,13,8,4,1,0,2,2017,1
11,81.0,2,28,8,4,2,0,2,2017,1
335,80.0,0,13,10,3,3,0,1,2018,1
243,116.45,2,30,10,4,3,2,3,2018,0
26,120.0,0,8,6,3,1,0,2,2018,1
1,60.0,0,28,2,4,1,2,1,2018,0
100,140.0,1,28,9,3,4,0,2,2018,1
301,115.0,1,30,7,3,1,1,2,2018,0
16,117.5,2,2,12,4,2,0,2,2018,1
247,87.0,0,6,6,4,1,1,1,2018,0
273,94.5,0,24,6,4,2,1,2,2018,0
33,41.43,0,7,11,3,5,2,2,2017,1
91,118.8,1,8,10,4,2,2,2,2018,0
32,126.9,0,8,5,4,1,2,2,2018,0
37,71.25,0,29,10,3,3,1,2,2017,1
19,187.0,2,3,7,4,2,2,3,2018,1
39,165.06,1,26,8,4,3,2,2,2018,0
4,146.0,1,7,6,4,4,0,2,2018,1
3,79.0,1,12,12,2,0,1,1,2018,1
30,65.0,0,6,9,2,1,2,1,2017,1
5,125.0,0,30,9,3,3,0,2,2017,1
90,105.3,0,13,7,4,1,0,2,2018,0
77,149.4,2,19,9,4,3,1,2,2018,1
55,159.3,2,29,4,4,2,0,3,2018,1
386,90.0,0,23,10,3,0,2,1,2018,1
10,63.75,0,22,10,3,3,1,2,2017,1
54,96.0,1,11,11,4,2,1,2,2018,1
93,72.25,1,10,7,3,3,2,2,2018,1
98,73.95,0,17,3,4,3,2,2,2018,1
129,72.75,0,25,3,4,2,0,2,2018,1
39,147.6,0,7,11,4,3,1,2,2018,0
166,110.0,0,1,11,3,3,0,1,2018,0
21,119.0,3,25,9,4,0,1,2,2018,1
101,134.1,1,20,8,4,1,1,2,2018,1
27,177.0,1,18,6,4,1,1,3,2018,1
23,50.0,0,4,12,2,2,2,2,2017,1
74,101.5,0,18,9,3,2,0,2,2017,1
8,220.0,2,30,12,2,2,1,2,2018,1
123,68.0,0,28,10,3,2,2,2,2018,1
0,83.03,0,8,3,4,1,0,2,2018,1
29,155.64,2,19,5,4,3,2,3,2018,1
80,75.0,0,26,9,3,2,1,2,2018,0
66,130.5,2,24,7,4,0,2,1,2018,1
305,89.0,0,4,11,3,2,1,2,2018,0
140,70.0,0,29,12,3,5,0,2,2017,1
313,91.8,1,1,12,4,3,0,2,2018,0
22,114.5,1,16,9,4,4,0,2,2017,1
130,94.5,1,22,5,4,1,2,2,2018,1
74,101.5,0,18,9,3,2,0,2,2017,1
41,121.73,1,28,4,4,3,1,2,2018,1
82,112.1,1,14,8,4,2,2,2,2018,1
29,64.8,0,23,3,3,3,0,2,2018,1
79,126.0,2,27,12,4,1,0,2,2018,1
125,102.8,2,19,6,4,1,2,2,2018,1
40,85.5,0,10,10,3,2,1,2,2018,1
74,87.0,0,18,9,3,2,0,1,2017,1
322,80.0,0,19,5,3,3,1,2,2018,0
47,55.24,0,30,1,4,2,2,2,2018,1
88,77.35,1,20,3,4,3,2,2,2018,1
298,76.0,0,10,5,3,2,0,1,2018,1
43,74.61,2,14,11,4,3,1,2,2018,1
64,69.5,1,9,2,4,3,0,0,2018,1
221,86.75,0,10,8,4,3,0,2,2018,0
9,65.0,0,11,11,2,1,0,1,2017,1
119,140.4,0,27,5,4,2,1,2,2018,0
64,121.5,0,24,7,4,2,2,2,2018,0
37,95.0,0,13,10,3,3,0,1,2018,1
6,68.0,0,27,11,3,4,2,2,2018,1
263,110.0,0,21,10,3,2,0,2,2018,0
118,96.78,1,27,10,4,3,1,3,2018,1
7,91.0,2,16,11,4,0,1,1,2017,1
148,99.45,0,6,5,4,3,2,2,2018,1
0,67.0,0,24,11,2,1,0,1,2018,1
47,126.9,1,2,6,4,1,0,2,2018,1
4,128.0,3,17,8,4,1,1,1,2017,1
280,110.0,0,19,9,4,2,1,2,2018,0
12,135.0,0,3,10,4,1,1,2,2018,0
88,140.0,1,6,12,4,5,0,3,2018,1
30,109.0,3,7,9,4,1,0,2,2018,1
39,88.0,1,9,12,4,2,0,2,2018,1
166,94.5,1,6,8,4,1,2,2,2018,1
70,61.56,2,2,4,4,3,2,2,2018,1
40,145.98,1,26,9,4,4,1,2,2018,1
2,94.35,1,14,11,4,3,1,2,2018,1
24,97.67,1,11,3,4,2,1,2,2018,0
81,89.25,0,16,9,4,4,2,2,2017,1
65,214.83,0,10,6,4,7,3,2,2018,0
131,92.83,1,26,6,4,3,2,2,2018,1
55,80.0,0,6,4,3,1,0,2,2018,1
205,92.01,1,20,8,4,6,2,2,2018,1
207,98.1,0,4,10,4,1,0,2,2018,0
11,111.35,0,2,6,4,1,0,2,2018,0
157,68.0,1,8,12,3,3,0,2,2018,1
86,146.6,1,6,11,4,2,2,1,2018,0
304,89.0,0,3,11,3,3,0,2,2018,0
64,143.1,0,9,6,4,2,0,2,2018,0
20,110.0,1,25,10,4,3,0,2,2018,1
32,109.0,2,29,10,4,1,0,2,2018,1
118,6.0,0,6,6,4,2,1,1,2018,1
69,120.0,0,12,6,3,4,2,1,2018,0
42,100.5,0,28,12,4,1,1,2,2017,1
40,94.5,0,21,6,4,3,0,1,2018,1
346,115.0,1,13,9,3,2,0,2,2018,0
33,95.0,0,25,1,2,2,1,3,2018,1
4,233.33,0,28,10,4,2,1,2,2018,0
386,115.0,1,23,10,3,0,2,2,2018,0
0,90.0,0,4,8,4,1,0,2,2017,1
145,60.98,0,19,3,4,1,2,2,2018,1
17,103.39,1,19,2,4,15,6,1,2018,0
7,112.5,1,12,6,4,2,2,1,2018,1
143,100.0,0,25,8,3,3,0,2,2018,1
112,100.0,0,2,6,3,2,0,2,2018,1
41,110.0,0,4,9,3,1,0,2,2017,1
91,67.95,0,21,3,4,3,1,2,2018,1
45,95.74,0,1,11,4,8,2,1,2018,0
1,104.0,0,23,4,4,1,1,2,2018,1
30,109.1,1,25,9,4,0,2,2,2018,1
106,118.8,1,7,10,4,2,1,2,2018,0
180,85.5,0,26,8,4,2,0,2,2018,0
160,200.7,2,13,10,4,3,2,2,2018,0
31,85.0,0,14,10,3,2,1,2,2018,1
7,112.0,0,5,5,3,3,0,1,2018,1
106,118.8,1,7,10,4,2,1,2,2018,0
35,175.5,1,15,10,4,1,1,3,2018,1
157,155.7,2,10,8,4,2,0,3,2018,0
17,92.67,0,8,12,4,3,0,2,2018,1
63,126.0,1,2,4,4,1,1,3,2018,1
164,100.0,0,2,10,3,2,0,1,2017,1
0,0.0,1,9,9,1,1,0,2,2018,1
320,115.0,1,18,8,4,2,0,2,2018,0
8,98.0,0,20,4,2,1,0,1,2018,1
9,56.0,0,2,3,3,2,0,1,2018,1
119,99.3,1,29,4,4,2,1,2,2018,1
99,60.67,0,30,12,3,3,0,2,2017,1
210,72.75,0,8,10,3,3,1,2,2017,1
107,76.5,0,12,8,4,1,0,2,2017,1
105,75.0,0,6,4,3,1,0,2,2018,0
221,77.5,0,17,10,3,1,2,2,2017,1
346,115.0,1,13,9,4,2,0,2,2018,0
29,64.67,1,1,12,4,3,1,2,2018,1
18,191.0,1,23,12,4,2,1,3,2018,1
144,81.08,1,25,7,4,1,1,2,2018,1
3,90.0,0,9,9,2,2,0,1,2017,1
68,116.1,0,10,5,4,3,0,2,2018,0
0,139.0,0,2,6,4,1,0,2,2018,1
86,95.85,1,26,3,4,3,2,2,2018,1
185,89.25,0,13,8,4,5,2,2,2018,0
2,45.0,1,5,4,2,1,0,2,2018,1
210,167.95,0,2,8,4,4,0,2,2018,0
19,90.0,0,22,6,2,2,0,1,2018,1
8,240.0,2,10,8,4,2,0,2,2018,1
143,97.54,1,18,8,4,1,0,0,2018,1
54,109.8,3,30,8,4,4,0,2,2018,1
129,151.84,2,3,8,4,5,2,3,2018,1
87,90.0,0,11,9,2,1,0,1,2017,0
156,96.3,2,2,7,4,1,2,2,2018,1
240,95.63,1,3,9,4,2,2,2,2018,0
141,123.8,1,23,9,4,2,0,2,2018,1
2,102.8,1,19,8,4,4,1,2,2017,1
22,105.64,1,15,9,4,3,1,2,2018,1
275,106.2,0,1,10,4,1,2,2,2018,0
53,120.0,0,14,10,3,1,0,1,2018,1
0,123.0,1,22,10,4,1,0,2,2017,1
1,60.0,0,28,2,3,1,2,1,2018,0
112,92.65,2,24,8,3,4,0,2,2018,1
41,159.3,0,25,3,4,2,0,3,2018,0
210,90.95,1,15,8,4,3,1,2,2018,1
135,119.85,2,16,6,4,3,1,2,2018,1
41,85.0,0,24,10,3,3,1,2,2018,1
15,123.0,2,30,12,4,4,1,2,2017,1
11,139.0,1,30,6,4,3,0,2,2018,0
97,82.45,0,4,8,3,5,2,2,2018,1
50,72.9,0,29,1,4,2,1,1,2018,0
17,158.0,2,25,9,4,2,2,2,2018,1
320,90.0,0,18,8,3,2,0,1,2018,1
96,94.5,0,11,7,3,1,2,2,2017,0
8,73.15,0,1,9,4,2,0,1,2017,1
56,120.0,0,8,6,3,1,0,2,2018,1
35,75.0,1,26,10,3,2,1,2,2017,1
0,121.0,2,29,7,4,1,0,2,2018,1
41,66.72,1,16,3,3,7,2,2,2018,1
25,0.0,0,11,11,1,2,0,2,2018,1
9,95.0,0,14,11,4,2,1,2,2018,0
102,109.0,0,16,10,3,2,0,2,2017,1
16,102.0,1,27,1,4,1,0,2,2018,1
216,78.3,1,4,12,4,1,2,2,2018,1
53,88.4,1,21,11,4,4,1,2,2018,1
58,132.3,0,13,10,4,3,0,2,2018,0
65,159.3,0,29,8,4,3,1,3,2018,0
144,140.7,0,17,8,4,4,2,3,2018,0
63,174.6,1,30,8,4,2,0,2,2018,1
248,106.0,0,31,10,2,2,1,1,2018,0
180,108.9,1,1,10,4,1,2,2,2018,0
113,85.0,0,30,6,3,3,1,2,2018,0
12,152.0,1,17,9,4,1,0,2,2017,0
71,82.45,1,28,3,4,3,1,2,2018,1
0,120.0,0,12,10,3,1,0,1,2018,1
89,96.3,0,12,4,4,3,0,2,2018,1
59,67.5,0,9,3,4,2,0,2,2018,0
75,75.0,0,29,11,3,5,0,2,2018,1
71,120.0,0,14,6,3,3,0,1,2018,1
70,87.3,0,2,4,4,1,2,2,2018,0
41,139.95,0,4,9,3,2,2,2,2018,1
208,80.24,2,11,6,3,2,2,2,2018,1
120,159.3,1,2,6,4,3,0,3,2018,0
78,96.3,0,8,4,4,2,1,2,2018,1
52,63.75,0,9,3,4,4,0,2,2018,0
24,78.0,0,19,8,4,3,2,2,2018,0
163,100.0,0,5,6,3,2,2,1,2018,0
70,84.15,1,28,3,3,3,1,3,2018,1
6,94.0,0,8,11,2,1,0,1,2018,1
22,80.3,1,28,1,4,3,0,2,2018,1
74,87.0,0,18,9,3,2,0,1,2017,1
86,100.0,0,9,9,2,2,0,2,2017,1
17,126.0,1,5,10,4,0,1,2,2017,1
30,122.85,1,29,8,4,1,1,2,2018,1
20,112.25,1,29,8,4,3,1,2,2018,1
172,114.41,1,10,8,3,4,0,3,2018,0
148,90.9,0,22,8,4,4,1,2,2018,0
64,115.77,1,28,3,4,4,1,3,2018,1
161,128.7,0,19,5,4,3,0,2,2018,0
13,87.78,1,25,10,4,3,0,2,2018,1
26,123.5,1,11,4,4,3,1,2,2018,1
44,75.0,0,17,2,3,3,0,2,2018,1
160,70.0,0,30,12,3,3,0,2,2017,1
305,89.0,0,4,11,4,2,1,2,2018,0
49,62.8,0,24,3,3,3,1,2,2018,1
7,79.0,3,19,12,2,3,1,1,2018,1
115,77.18,1,3,8,4,4,0,2,2018,1
322,80.0,0,19,5,3,3,1,2,2018,0
0,148.67,0,13,8,4,3,0,2,2017,0
159,70.5,0,29,12,3,4,0,2,2017,1
23,92.0,1,31,8,4,4,1,1,2017,1
47,107.1,1,3,7,4,2,2,2,2018,1
131,103.5,1,7,7,4,1,0,2,2018,1
1,146.0,0,21,7,4,1,0,2,2018,1
32,97.92,2,5,10,4,4,1,2,2017,1
211,88.5,1,13,8,4,1,2,2,2018,1
118,110.0,0,6,6,3,1,1,1,2018,1
256,90.0,0,15,6,3,2,0,1,2018,1
